texto_integro,fecha,diario,secc,orga,encabezado,fecha_mensaje,numdoc,mensaje,seri,ndia,subi,url,term
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200806120016.CODI.#1,20080612,/public_oficiales/L9/CONG/DS/PL/PL_016.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 12/06/2008,16,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 16,",Pleno y Diputación Permanente ,16,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200806120016.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200806110015.CODI.#1,20080611,/public_oficiales/L9/CONG/DS/PL/PL_015.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 11/06/2008,15,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 15,",Pleno y Diputación Permanente ,15,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200806110015.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200804290005.CODI.#1,20080429,/public_oficiales/L9/CONG/DS/PL/PL_005.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 29/04/2008,5,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 5,",Pleno y Diputación Permanente ,5,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200804290005.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200804110004.CODI.#1,20080411,/public_oficiales/L9/CONG/DS/PL/PL_004.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 11/04/2008,4,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 4,",Pleno y Diputación Permanente ,4,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200804110004.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200805140007.CODI.#1,20080514,/public_oficiales/L9/CONG/DS/PL/PL_007.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 14/05/2008,7,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 7,",Pleno y Diputación Permanente ,7,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200805140007.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200805130006.CODI.#1,20080513,/public_oficiales/L9/CONG/DS/PL/PL_006.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 13/05/2008,6,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 6,",Pleno y Diputación Permanente ,6,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200805130006.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200806250019.CODI.#1,20080625,/public_oficiales/L9/CONG/DS/PL/PL_019.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 25/06/2008,19,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 19,",Pleno y Diputación Permanente ,19,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200806250019.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200804010001.CODI.#1,20080401,/public_oficiales/L9/CONG/DS/PL/PL_001.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 01/04/2008,1,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 1,",Pleno y Diputación Permanente ,1,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200804010001.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200804090003.CODI.#1,20080409,/public_oficiales/L9/CONG/DS/PL/PL_003.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 09/04/2008,3,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 3,",Pleno y Diputación Permanente ,3,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200804090003.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200804080002.CODI.#1,20080408,/public_oficiales/L9/CONG/DS/PL/PL_002.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 08/04/2008,2,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 2,",Pleno y Diputación Permanente ,2,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200804080002.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200807020021.CODI.#1,20080702,/public_oficiales/L9/CONG/DS/PL/PL_021.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 02/07/2008,21,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 21,",Pleno y Diputación Permanente ,21,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200807020021.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200810010032.CODI.#1,20081001,/public_oficiales/L9/CONG/DS/PL/PL_032.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 01/10/2008,32,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 32,",Pleno y Diputación Permanente ,32,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200810010032.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200809300031.CODI.#1,20080930,/public_oficiales/L9/CONG/DS/PL/PL_031.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 30/09/2008,31,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 31,",Pleno y Diputación Permanente ,31,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200809300031.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200809250030.CODI.#1,20080925,/public_oficiales/L9/CONG/DS/PL/PL_030.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 25/09/2008,30,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 30,",Pleno y Diputación Permanente ,30,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200809250030.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200810280040.CODI.#1,20081028,/public_oficiales/L9/CONG/DS/PL/PL_040.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 28/10/2008,40,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 40,",Pleno y Diputación Permanente ,40,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200810280040.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200809110025.CODI.#1,20080911,/public_oficiales/L9/CONG/DS/PL/PL_025.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 11/09/2008,25,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 25,",Pleno y Diputación Permanente ,25,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200809110025.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200810160036.CODI.#1,20081016,/public_oficiales/L9/CONG/DS/PL/PL_036.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 16/10/2008,36,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 36,",Pleno y Diputación Permanente ,36,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200810160036.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200809100024.CODI.#1,20080910,/public_oficiales/L9/CONG/DS/PL/PL_024.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 10/09/2008,24,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 24,",Pleno y Diputación Permanente ,24,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200809100024.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200810150035.CODI.#1,20081015,/public_oficiales/L9/CONG/DS/PL/PL_035.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 15/10/2008,35,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 35,",Pleno y Diputación Permanente ,35,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200810150035.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDD200808200023.CODI.#1,20080820,/public_oficiales/L9/CONG/DS/PL/PL_023.PDF,CONGRESO DE LOS DIPUTADOS,Diputación Permanente,DS,de 20/08/2008,23,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 23,",Pleno y Diputación Permanente ,23,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDD200808200023.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP200810140034.CODI.#1,20081014,/public_oficiales/L9/CONG/DS/PL/PL_034.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 14/10/2008,34,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 34,",Pleno y Diputación Permanente ,34,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDP200810140034.CODI.#1,IX
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW9&PIECE=PUW9&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDD200807150022.CODI.#1,20080715,/public_oficiales/L9/CONG/DS/PL/PL_022.PDF,CONGRESO DE LOS DIPUTADOS,Diputación Permanente,DS,de 15/07/2008,22,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 22,",Pleno y Diputación Permanente ,22,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=IX&_publicaciones_texto=&_publicaciones_id_texto=CDD200807150022.CODI.#1,IX
