texto_integro,fecha,diario,secc,orga,encabezado,fecha_mensaje,numdoc,mensaje,seri,ndia,subi,url,term
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199307090003.CODI.#1,19930709,/public_oficiales/L5/CONG/DS/PL/PL_003.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 09/07/1993,3,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 3,",Pleno y Diputación Permanente ,3,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199307090003.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199307080002.CODI.#1,19930708,/public_oficiales/L5/CONG/DS/PL/PL_002.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 08/07/1993,2,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 2,",Pleno y Diputación Permanente ,2,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199307080002.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199310270021.CODI.#1,19931027,/public_oficiales/L5/CONG/DS/PL/PL_021.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 27/10/1993,21,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 21,",Pleno y Diputación Permanente ,21,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199310270021.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311240032.CODI.#1,19931124,/public_oficiales/L5/CONG/DS/PL/PL_032.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 24/11/1993,32,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 32,",Pleno y Diputación Permanente ,32,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311240032.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311230031.CODI.#1,19931123,/public_oficiales/L5/CONG/DS/PL/PL_031.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 23/11/1993,31,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 31,",Pleno y Diputación Permanente ,31,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311230031.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311190030.CODI.#1,19931119,/public_oficiales/L5/CONG/DS/PL/PL_030.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 19/11/1993,30,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 30,",Pleno y Diputación Permanente ,30,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311190030.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199312210040.CODI.#1,19931221,/public_oficiales/L5/CONG/DS/PL/PL_040.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 21/12/1993,40,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 40,",Pleno y Diputación Permanente ,40,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199312210040.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311040025.CODI.#1,19931104,/public_oficiales/L5/CONG/DS/PL/PL_025.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 04/11/1993,25,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 25,",Pleno y Diputación Permanente ,25,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311040025.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199312020036.CODI.#1,19931202,/public_oficiales/L5/CONG/DS/PL/PL_036.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 02/12/1993,36,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 36,",Pleno y Diputación Permanente ,36,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199312020036.CODI.#1,V
/wc/abrirPopUp?CMD=VERDOC&CONF=BRSPUB.cnf&BASE=PUW5&PIECE=PUW5&DOCS=1-1&FMT=PUWTXDTS.fmt&OPDEF=Y&QUERY=(D).PUBL.+Y+(Congreso).SECC.+Y+(Pleno-y-Diputacion-Permanente).ORSE.+Y+CDP199311030024.CODI.#1,19931103,/public_oficiales/L5/CONG/DS/PL/PL_024.PDF,CONGRESO DE LOS DIPUTADOS,Pleno,DS,de 03/11/1993,24,"Congreso de los Diputados, Pleno y Dip. Perm., núm. 24,",Pleno y Diputación Permanente ,24,,https://www.congreso.es/busqueda-de-publicaciones?p_p_id=publicaciones&p_p_lifecycle=0&p_p_state=normal&p_p_mode=view&_publicaciones_mode=mostrarTextoIntegro&_publicaciones_legislatura=V&_publicaciones_texto=&_publicaciones_id_texto=CDP199311030024.CODI.#1,V
